city,timestamp,temperature,season
New York,2010-02-26,-7.582711410569996,winter
New York,2010-02-27,3.415285291091754,winter
New York,2010-02-28,4.314741504372675,winter
New York,2010-03-01,6.298754578782017,spring
New York,2010-03-02,16.9158659442843,spring
New York,2010-03-03,11.772688268990384,spring
New York,2010-03-04,13.45908010580192,spring
New York,2010-03-05,12.527528605607328,spring
New York,2010-03-06,10.972415536525077,spring
New York,2010-03-07,6.851791438577006,spring
New York,2010-03-08,11.088004328439434,spring
New York,2010-03-09,16.62963849460487,spring
New York,2010-03-10,10.060203152151027,spring
New York,2010-03-11,7.936174582635539,spring
New York,2010-03-12,-0.48873007463526186,spring
New York,2010-03-13,13.333599982914844,spring
New York,2010-03-14,15.736949921234713,spring
New York,2010-03-15,8.608388836907116,spring
New York,2010-03-16,16.993972347476635,spring
New York,2010-03-17,9.647833814907667,spring
New York,2010-03-18,3.5835062747604276,spring
New York,2010-03-19,10.107379767558983,spring
New York,2010-03-20,11.125030423875074,spring
New York,2010-03-21,5.135697518109628,spring
New York,2010-03-22,16.61035236510207,spring
New York,2010-03-23,9.687327301304368,spring
New York,2010-03-24,19.136873834518447,spring
New York,2010-03-25,9.514358524897364,spring
New York,2010-03-26,6.681483306683951,spring
New York,2010-03-27,-0.02360104578383826,spring
New York,2010-03-28,4.205980867178263,spring
New York,2010-03-29,14.64641380195217,spring
New York,2010-03-30,5.422965504112699,spring
New York,2010-03-31,17.967655496005772,spring
New York,2010-04-01,0.7022413805509764,spring
New York,2010-04-02,12.09628297220138,spring
New York,2010-04-03,7.645262300856618,spring
New York,2010-04-04,2.782256630066432,spring
New York,2010-04-05,3.592191880825962,spring
New York,2010-04-06,5.564619097246365,spring
New York,2010-04-07,21.305720189877817,spring
New York,2010-04-08,17.399226122412394,spring
New York,2010-04-09,8.215155213292473,spring
New York,2010-04-10,3.27057007045385,spring
New York,2010-04-11,2.753696077600364,spring
New York,2010-04-12,8.934839953291062,spring
New York,2010-04-13,4.515954757025858,spring
New York,2010-04-14,10.125398196554615,spring
New York,2010-04-15,-2.411300725103837,spring
New York,2010-04-16,18.54697961332738,spring
New York,2010-04-17,11.463223970050514,spring
New York,2010-04-18,9.980412043285538,spring
New York,2010-04-19,13.645871773335779,spring
New York,2010-04-20,17.245203483249924,spring
New York,2010-04-21,13.238961379549053,spring
New York,2010-04-22,14.135133192557028,spring
New York,2010-04-23,11.597578881446971,spring
New York,2010-04-24,13.045438552951385,spring
New York,2010-04-25,11.483971581941306,spring
New York,2010-04-26,18.048507245238504,spring
New York,2010-04-27,5.815638011359892,spring
New York,2010-04-28,4.279889655892618,spring
New York,2010-04-29,2.239785548658821,spring
New York,2010-04-30,6.122634225202042,spring
New York,2010-05-01,8.037279667417309,spring
New York,2010-05-02,9.594517367315639,spring
New York,2010-05-03,8.596223011525048,spring
New York,2010-05-04,12.440658079307672,spring
New York,2010-05-05,18.50191979343994,spring
New York,2010-05-06,11.645989196718482,spring
New York,2010-05-07,14.601804891155016,spring
New York,2010-05-08,13.528407482507625,spring
New York,2010-05-09,19.490817460270762,spring
New York,2010-05-10,17.088720693104637,spring
New York,2010-05-11,16.701116265448547,spring
New York,2010-05-12,21.316952558693224,spring
New York,2010-05-13,4.640958871882075,spring
New York,2010-05-14,15.37346830491031,spring
New York,2010-05-15,6.200890297599568,spring
New York,2010-05-16,13.510999391268633,spring
New York,2010-05-17,3.301809606484526,spring
New York,2010-05-18,6.983004352581548,spring
New York,2010-05-19,17.474833221085706,spring
New York,2010-05-20,1.1319643992464794,spring
New York,2010-05-21,17.34215970966824,spring
New York,2010-05-22,8.544889881239671,spring
New York,2010-05-23,12.567550051351226,spring
New York,2010-05-24,8.86522846408634,spring
New York,2010-05-25,9.293022121880334,spring
New York,2010-05-26,10.323281570148737,spring
New York,2010-05-27,9.257582931248177,spring
New York,2010-05-28,4.765753111481472,spring
New York,2010-05-29,13.765232378043702,spring
New York,2010-05-30,9.46019996013802,spring
New York,2010-05-31,5.616935136910844,spring
New York,2010-06-01,32.9825304911943,summer
New York,2010-06-02,24.48227215711926,summer
New York,2010-06-03,27.305630400944757,summer
New York,2010-06-04,30.215184964668527,summer
New York,2010-06-05,34.912490248456,summer
New York,2010-06-06,27.765508033070166,summer
New York,2010-06-07,18.252868746961617,summer
New York,2010-06-08,33.972619686787695,summer
New York,2010-06-09,26.81705998648434,summer
New York,2010-06-10,25.184703115776404,summer
New York,2010-06-11,26.70848958316686,summer
New York,2010-06-12,14.688152685734817,summer
New York,2010-06-13,16.83299747635671,summer
New York,2010-06-14,33.507245059649264,summer
New York,2010-06-15,29.305959998793796,summer
New York,2010-06-16,19.213282554353025,summer
New York,2010-06-17,21.093664543092153,summer
New York,2010-06-18,31.45650504686224,summer
New York,2010-06-19,28.35496937018335,summer
New York,2010-06-20,33.24461099939518,summer
New York,2010-06-21,30.846979672013397,summer
New York,2010-06-22,33.19131922595223,summer
New York,2010-06-23,20.462654910881618,summer
New York,2010-06-24,23.081250404688458,summer
New York,2010-06-25,24.902772453570737,summer
New York,2010-06-26,32.33731186339372,summer
New York,2010-06-27,27.802553544862874,summer
New York,2010-06-28,27.806197535882212,summer
New York,2010-06-29,19.98178830223729,summer
New York,2010-06-30,23.978526289424153,summer
New York,2010-07-01,20.628391418669565,summer
New York,2010-07-02,25.006569621687305,summer
New York,2010-07-03,33.01863259096169,summer
New York,2010-07-04,26.776130299915252,summer
New York,2010-07-05,25.387754815411288,summer
New York,2010-07-06,23.93527605630163,summer
New York,2010-07-07,23.055413624444064,summer
New York,2010-07-08,21.079826920331197,summer
New York,2010-07-09,28.94874410077867,summer
New York,2010-07-10,18.302748204873037,summer
New York,2010-07-11,20.137756060259754,summer
New York,2010-07-12,27.876706041799558,summer
New York,2010-07-13,24.485732408124505,summer
New York,2010-07-14,19.38503945889262,summer
New York,2010-07-15,28.0306178379116,summer
New York,2010-07-16,26.061351989580487,summer
New York,2010-07-17,23.666733507725176,summer
New York,2010-07-18,25.550713160312906,summer
New York,2010-07-19,31.78271871657426,summer
New York,2010-07-20,24.077870663241498,summer
New York,2010-07-21,24.108837198132775,summer
New York,2010-07-22,26.472224582505007,summer
New York,2010-07-23,19.155984324020963,summer
New York,2010-07-24,33.1063206193967,summer
New York,2010-07-25,22.13852084811351,summer
New York,2010-07-26,29.546471304326026,summer
New York,2010-07-27,24.7545251245701,summer
New York,2010-07-28,32.79243566016352,summer
New York,2010-07-29,36.36594677053163,summer
New York,2010-07-30,23.105015818810283,summer
New York,2010-07-31,21.47308513266616,summer
New York,2010-08-01,26.210995565175093,summer
New York,2010-08-02,17.462246563153254,summer
New York,2010-08-03,29.43528924548886,summer
New York,2010-08-04,22.36574524713607,summer
New York,2010-08-05,26.613330656122507,summer
New York,2010-08-06,21.353155742856856,summer
New York,2010-08-07,17.690693238472594,summer
New York,2010-08-08,27.676534120109977,summer
New York,2010-08-09,23.182918633530768,summer
New York,2010-08-10,25.394528206577498,summer
New York,2010-08-11,19.720870947369384,summer
New York,2010-08-12,27.661086182951916,summer
New York,2010-08-13,23.85205352822598,summer
New York,2010-08-14,27.625813151312414,summer
New York,2010-08-15,34.07198810846896,summer
New York,2010-08-16,13.598017491727521,summer
New York,2010-08-17,23.58761890585199,summer
New York,2010-08-18,32.70821370735973,summer
New York,2010-08-19,28.909387129150737,summer
New York,2010-08-20,24.433225457486955,summer
New York,2010-08-21,22.15619823557263,summer
New York,2010-08-22,24.997949537475044,summer
New York,2010-08-23,21.19132736230375,summer
New York,2010-08-24,18.171591219786364,summer
New York,2010-08-25,18.184571173289783,summer
New York,2010-08-26,24.632685122138376,summer
New York,2010-08-27,20.417061765406714,summer
New York,2010-08-28,22.815570475968695,summer
New York,2010-08-29,26.602429769100336,summer
New York,2010-08-30,23.341939002936392,summer
New York,2010-08-31,33.145525378653936,summer
New York,2010-09-01,17.359864199681397,autumn
New York,2010-09-02,20.214369653183546,autumn
New York,2010-09-03,15.071571685792108,autumn
New York,2010-09-04,24.92451689112891,autumn
New York,2010-09-05,11.994284768831953,autumn
New York,2010-09-06,18.363313376302624,autumn
New York,2010-09-07,19.369582089253942,autumn
New York,2010-09-08,10.505805502487945,autumn
New York,2010-09-09,27.05846276575052,autumn
New York,2010-09-10,19.157970392703422,autumn
New York,2010-09-11,17.225193602291924,autumn
New York,2010-09-12,16.055737135842417,autumn
New York,2010-09-13,11.835429571144775,autumn
New York,2010-09-14,24.085324059748004,autumn
New York,2010-09-15,16.59486847038523,autumn
New York,2010-09-16,15.7535879193058,autumn
New York,2010-09-17,13.495941106863995,autumn
New York,2010-09-18,9.935044809563205,autumn
New York,2010-09-19,7.067170775501546,autumn
New York,2010-09-20,17.101700565876808,autumn
New York,2010-09-21,13.580510708848578,autumn
New York,2010-09-22,5.6427596571626,autumn
New York,2010-09-23,13.390359945806386,autumn
New York,2010-09-24,14.84973495541238,autumn
New York,2010-09-25,18.36112409466582,autumn
New York,2010-09-26,13.683098949842128,autumn
New York,2010-09-27,11.570350313899905,autumn
New York,2010-09-28,20.866959404078884,autumn
New York,2010-09-29,11.242326079481817,autumn
New York,2010-09-30,2.5001430492031,autumn
New York,2010-10-01,9.25001715982187,autumn
New York,2010-10-02,29.40700737561048,autumn
New York,2010-10-03,16.995435189449573,autumn
New York,2010-10-04,15.78415234939816,autumn
New York,2010-10-05,18.256872778135893,autumn
New York,2010-10-06,10.00398972559707,autumn
New York,2010-10-07,16.399038281527623,autumn
New York,2010-10-08,17.3323987020606,autumn
New York,2010-10-09,8.861950491533452,autumn
New York,2010-10-10,16.337878117861187,autumn
New York,2010-10-11,15.990465679185785,autumn
New York,2010-10-12,9.765857655327068,autumn
New York,2010-10-13,15.82524653961401,autumn
New York,2010-10-14,-0.2682821753693947,autumn
New York,2010-10-15,9.136410226928291,autumn
New York,2010-10-16,13.769353344907477,autumn
New York,2010-10-17,12.189527940453331,autumn
New York,2010-10-18,17.317177602927583,autumn
New York,2010-10-19,9.747943402913922,autumn
New York,2010-10-20,22.029676085403644,autumn
New York,2010-10-21,26.592004187065328,autumn
New York,2010-10-22,15.320858540210304,autumn
New York,2010-10-23,15.855182999624805,autumn
New York,2010-10-24,13.318224437497209,autumn
New York,2010-10-25,13.675865722739529,autumn
New York,2010-10-26,9.186396288978592,autumn
New York,2010-10-27,15.045090661995678,autumn
New York,2010-10-28,14.145826123378601,autumn
New York,2010-10-29,13.249528447893738,autumn
New York,2010-10-30,24.23715168691684,autumn
New York,2010-10-31,23.599894365071236,autumn
New York,2010-11-01,6.599847840196793,autumn
New York,2010-11-02,10.90753878815056,autumn
New York,2010-11-03,8.83636170147908,autumn
New York,2010-11-04,19.036543049221343,autumn
New York,2010-11-05,19.315596501090152,autumn
New York,2010-11-06,14.23976429266456,autumn
New York,2010-11-07,13.974048372846683,autumn
New York,2010-11-08,21.080241191850142,autumn
New York,2010-11-09,21.333795577387903,autumn
New York,2010-11-10,11.813505955186002,autumn
New York,2010-11-11,16.31507525902347,autumn
New York,2010-11-12,21.1381712522944,autumn
New York,2010-11-13,27.287243084503764,autumn
New York,2010-11-14,11.859311001597547,autumn
New York,2010-11-15,18.78867886446427,autumn
New York,2010-11-16,13.83862261413699,autumn
New York,2010-11-17,24.580192710095975,autumn
New York,2010-11-18,19.6318287300374,autumn
New York,2010-11-19,5.7234225532532275,autumn
New York,2010-11-20,18.226894598878097,autumn
New York,2010-11-21,11.706320777927449,autumn
New York,2010-11-22,15.502023098610765,autumn
New York,2010-11-23,16.347833495582027,autumn
New York,2010-11-24,11.999890495568337,autumn
New York,2010-11-25,17.37544595268195,autumn
New York,2010-11-26,7.3917349312615155,autumn
New York,2010-11-27,18.87953966993215,autumn
New York,2010-11-28,13.60562172837013,autumn
New York,2010-11-29,13.422606489285576,autumn
New York,2010-11-30,18.63964724919276,autumn
New York,2010-12-01,2.5060254632267283,winter
New York,2010-12-02,-0.857359561637885,winter
New York,2010-12-03,2.0891792297441714,winter
New York,2010-12-04,0.891500990229856,winter
New York,2010-12-05,-5.1927973741128515,winter
New York,2010-12-06,-3.5674489252872688,winter
New York,2010-12-07,1.6331101786261701,winter
New York,2010-12-08,-10.591620138592134,winter
New York,2010-12-09,5.912687919608772,winter
New York,2010-12-10,-0.7405857995664271,winter
New York,2010-12-11,-5.644194141834026,winter
New York,2010-12-12,-10.58626017024617,winter
New York,2010-12-13,0.2889561165939598,winter
New York,2010-12-14,2.0354610962646817,winter
New York,2010-12-15,1.488857392677453,winter
New York,2010-12-16,-3.688625092576754,winter
New York,2010-12-17,1.047577917314115,winter
New York,2010-12-18,-3.635164390773033,winter
New York,2010-12-19,5.705754775950039,winter
New York,2010-12-20,-3.7517987926047036,winter
New York,2010-12-21,-7.888700845546415,winter
New York,2010-12-22,7.276770494013948,winter
New York,2010-12-23,-2.305653573758501,winter
New York,2010-12-24,0.3036722253386742,winter
New York,2010-12-25,0.3666444178628759,winter
New York,2010-12-26,-2.6956196196992233,winter
New York,2010-12-27,1.982454243518308,winter
New York,2010-12-28,-2.367804313466798,winter
New York,2010-12-29,7.621766398865609,winter
New York,2010-12-30,-6.518837777317104,winter
New York,2010-12-31,5.824557107605772,winter
New York,2011-01-01,3.681333735476549,winter
New York,2011-01-02,0.9812895397993958,winter
New York,2011-01-03,-15.486278783615097,winter
New York,2011-01-04,0.21391138742444032,winter
New York,2011-01-05,2.9842436548836897,winter
New York,2011-01-06,-11.576714021236063,winter
New York,2011-01-07,1.5667002744725325,winter
New York,2011-01-08,3.5380414449093758,winter
New York,2011-01-09,4.007993375948474,winter
New York,2011-01-10,-1.040635399586861,winter
New York,2011-01-11,-3.2587219889836345,winter
New York,2011-01-12,4.444464235613068,winter
New York,2011-01-13,-5.715197106308761,winter
New York,2011-01-14,1.7475853506663657,winter
New York,2011-01-15,-1.1186750127333804,winter
New York,2011-01-16,-4.834665744048311,winter
New York,2011-01-17,7.170065287234805,winter
New York,2011-01-18,-0.36618026020815825,winter
New York,2011-01-19,-1.1588186548603652,winter
New York,2011-01-20,-9.131532454483306,winter
New York,2011-01-21,7.186602554448576,winter
New York,2011-01-22,0.46253049394562407,winter
New York,2011-01-23,2.1643229847654117,winter
New York,2011-01-24,-2.956694915527752,winter
New York,2011-01-25,0.7746330328597919,winter
New York,2011-01-26,-1.664566395939857,winter
New York,2011-01-27,0.47358746394082857,winter
New York,2011-01-28,-9.394745507565771,winter
New York,2011-01-29,6.221228522592613,winter
New York,2011-01-30,7.776879370271949,winter
New York,2011-01-31,-5.41096060743893,winter
New York,2011-02-01,1.4665112864967547,winter
New York,2011-02-02,-0.5431035189035074,winter
New York,2011-02-03,-0.8999238012820971,winter
New York,2011-02-04,-0.69365292605522,winter
New York,2011-02-05,-3.8747842799442473,winter
New York,2011-02-06,-3.64368061939977,winter
New York,2011-02-07,-4.595293506363579,winter
New York,2011-02-08,10.208427278538677,winter
New York,2011-02-09,5.9923036862203105,winter
New York,2011-02-10,-4.815031290909913,winter
New York,2011-02-11,9.874309580314213,winter
New York,2011-02-12,2.5852441048282127,winter
New York,2011-02-13,-0.9758729043409973,winter
New York,2011-02-14,2.5171841691169368,winter
New York,2011-02-15,-0.26046634763048826,winter
New York,2011-02-16,3.1381432866237766,winter
New York,2011-02-17,-3.9868268037539285,winter
New York,2011-02-18,-4.6553306102896705,winter
New York,2011-02-19,3.068504090207549,winter
New York,2011-02-20,3.625736893783829,winter
New York,2011-02-21,0.7331616210941896,winter
New York,2011-02-22,6.5556171546384014,winter
New York,2011-02-23,0.7824406828902637,winter
New York,2011-02-24,4.947326203912744,winter
New York,2011-02-25,-2.466846740497676,winter
New York,2011-02-26,7.577610170305221,winter
New York,2011-02-27,-0.20400771572347456,winter
New York,2011-02-28,-4.796002982276558,winter
New York,2011-03-01,6.329612747775988,spring
New York,2011-03-02,15.35625411615424,spring
New York,2011-03-03,7.460114003420335,spring
New York,2011-03-04,11.001570102926099,spring
New York,2011-03-05,16.06742744860222,spring
New York,2011-03-06,7.5992000806261135,spring
New York,2011-03-07,7.611136651284191,spring
New York,2011-03-08,3.619060192513734,spring
New York,2011-03-09,10.137829097984284,spring
New York,2011-03-10,5.104113765333599,spring
New York,2011-03-11,6.905472023210468,spring
New York,2011-03-12,10.66124945843441,spring
New York,2011-03-13,12.192973472453426,spring
New York,2011-03-14,7.421152726991226,spring
New York,2011-03-15,5.83979895339238,spring
New York,2011-03-16,14.119770263190585,spring
New York,2011-03-17,8.931641698527663,spring
New York,2011-03-18,11.498026361513695,spring
New York,2011-03-19,10.626392948292516,spring
New York,2011-03-20,14.95001684591922,spring
New York,2011-03-21,11.404339515526198,spring
New York,2011-03-22,8.159267232655527,spring
New York,2011-03-23,12.808904610990373,spring
New York,2011-03-24,3.6609214154767544,spring
New York,2011-03-25,6.793003179739572,spring
New York,2011-03-26,9.479664337691753,spring
New York,2011-03-27,6.374481670585263,spring
New York,2011-03-28,13.488605113721666,spring
New York,2011-03-29,5.957072329623388,spring
New York,2011-03-30,18.313114802832448,spring
New York,2011-03-31,-4.3020259242129875,spring
New York,2011-04-01,6.475646536106303,spring
New York,2011-04-02,13.696907396945806,spring
New York,2011-04-03,5.462655793987044,spring
New York,2011-04-04,2.337453735955412,spring
New York,2011-04-05,9.612188761504035,spring
New York,2011-04-06,8.95119795900834,spring
New York,2011-04-07,18.98255151226891,spring
New York,2011-04-08,15.797618786294155,spring
New York,2011-04-09,10.86579774456394,spring
New York,2011-04-10,8.454031439624401,spring
New York,2011-04-11,15.584031101986383,spring
New York,2011-04-12,15.804597882519488,spring
New York,2011-04-13,8.007511505558577,spring
New York,2011-04-14,8.900269531826565,spring
New York,2011-04-15,5.994692591198575,spring
New York,2011-04-16,16.61696297558302,spring
New York,2011-04-17,7.894419984590362,spring
New York,2011-04-18,14.610421695943327,spring
New York,2011-04-19,7.556110432034192,spring
New York,2011-04-20,4.81116989824486,spring
New York,2011-04-21,13.25571917767369,spring
New York,2011-04-22,5.2611434207354435,spring
New York,2011-04-23,9.809865607326795,spring
New York,2011-04-24,14.292473411836752,spring
New York,2011-04-25,8.123984020708312,spring
New York,2011-04-26,9.857345652562463,spring
New York,2011-04-27,12.1816286604776,spring
New York,2011-04-28,0.4948958263026011,spring
New York,2011-04-29,7.187123475739128,spring
New York,2011-04-30,8.564032593414687,spring
New York,2011-05-01,17.636121470182744,spring
New York,2011-05-02,11.114542560586711,spring
New York,2011-05-03,5.606102713990941,spring
New York,2011-05-04,10.461515540095375,spring
New York,2011-05-05,16.078519169312905,spring
New York,2011-05-06,19.90857692255816,spring
New York,2011-05-07,18.889938093364812,spring
New York,2011-05-08,3.663427365256018,spring
New York,2011-05-09,3.316034683033503,spring
New York,2011-05-10,6.017959457700771,spring
New York,2011-05-11,3.0928196811906066,spring
New York,2011-05-12,3.4680857404695375,spring
New York,2011-05-13,10.167372436951856,spring
New York,2011-05-14,9.74896126274236,spring
New York,2011-05-15,-0.889852587046553,spring
New York,2011-05-16,6.398551554781369,spring
New York,2011-05-17,21.160795434543587,spring
New York,2011-05-18,14.68561389940658,spring
New York,2011-05-19,11.05034703056133,spring
New York,2011-05-20,8.869740836152818,spring
New York,2011-05-21,3.2901305550001236,spring
New York,2011-05-22,15.250753809470368,spring
New York,2011-05-23,17.162291476256897,spring
New York,2011-05-24,11.893637372060175,spring
New York,2011-05-25,11.867543545187253,spring
New York,2011-05-26,1.2566968183882903,spring
New York,2011-05-27,7.405038594192507,spring
New York,2011-05-28,5.332487217706994,spring
New York,2011-05-29,6.182842164798712,spring
New York,2011-05-30,6.667458994138153,spring
New York,2011-05-31,6.899173750834514,spring
New York,2011-06-01,27.31612673485969,summer
New York,2011-06-02,22.338335463407056,summer
New York,2011-06-03,24.47154540147312,summer
New York,2011-06-04,26.381746788030746,summer
New York,2011-06-05,25.48202504998758,summer
New York,2011-06-06,26.778312341232354,summer
New York,2011-06-07,20.269479448748086,summer
New York,2011-06-08,20.87075607638652,summer
New York,2011-06-09,26.657862280919673,summer
New York,2011-06-10,28.566232405474377,summer
New York,2011-06-11,21.153259844640395,summer
New York,2011-06-12,23.11980296846473,summer
New York,2011-06-13,27.07647024240265,summer
New York,2011-06-14,26.506500927757486,summer
New York,2011-06-15,20.46361549257187,summer
New York,2011-06-16,18.234994748598044,summer
New York,2011-06-17,26.502242710936628,summer
New York,2011-06-18,27.12365247006824,summer
New York,2011-06-19,31.01332208330694,summer
New York,2011-06-20,16.670621514472984,summer
New York,2011-06-21,27.0374959332592,summer
New York,2011-06-22,31.279344878542215,summer
New York,2011-06-23,29.2634881905484,summer
New York,2011-06-24,25.01890415268987,summer
New York,2011-06-25,28.918911824992094,summer
New York,2011-06-26,22.862844932424466,summer
New York,2011-06-27,22.361719322809627,summer
New York,2011-06-28,19.068986700051134,summer
New York,2011-06-29,25.012214991556373,summer
New York,2011-06-30,20.478800466933244,summer
New York,2011-07-01,13.586457932408189,summer
New York,2011-07-02,19.079172693243727,summer
New York,2011-07-03,20.31253238417103,summer
New York,2011-07-04,25.74626028058349,summer
New York,2011-07-05,25.839861016886793,summer
New York,2011-07-06,22.088425003495193,summer
New York,2011-07-07,23.552060634813447,summer
New York,2011-07-08,28.618588780747718,summer
New York,2011-07-09,18.517753237967188,summer
New York,2011-07-10,19.78593553875706,summer
New York,2011-07-11,24.800193823057068,summer
New York,2011-07-12,31.639977387560837,summer
New York,2011-07-13,19.19269866035966,summer
New York,2011-07-14,25.278235611258534,summer
New York,2011-07-15,26.032354847448406,summer
New York,2011-07-16,24.39625118342236,summer
New York,2011-07-17,23.579086842838628,summer
New York,2011-07-18,23.63241083396318,summer
New York,2011-07-19,26.953187425518816,summer
New York,2011-07-20,17.856331511765617,summer
New York,2011-07-21,26.33349020595155,summer
New York,2011-07-22,29.99108019017128,summer
New York,2011-07-23,21.518172534768695,summer
New York,2011-07-24,15.75840684359829,summer
New York,2011-07-25,24.765833554130406,summer
New York,2011-07-26,11.769689810257127,summer
New York,2011-07-27,23.828055484708145,summer
New York,2011-07-28,24.35011759037228,summer
New York,2011-07-29,22.106073790343267,summer
New York,2011-07-30,24.55150310948229,summer
New York,2011-07-31,26.518576333496465,summer
New York,2011-08-01,24.621504450638312,summer
New York,2011-08-02,26.48017695389187,summer
New York,2011-08-03,22.321901028168067,summer
New York,2011-08-04,23.622324507065343,summer
New York,2011-08-05,19.17924742979053,summer
New York,2011-08-06,23.976792105846382,summer
New York,2011-08-07,27.991878109663023,summer
New York,2011-08-08,27.233239422565905,summer
New York,2011-08-09,23.781662577222015,summer
New York,2011-08-10,20.026774540103723,summer
New York,2011-08-11,21.41757363144218,summer
New York,2011-08-12,22.993970945496116,summer
New York,2011-08-13,26.554705620851244,summer
New York,2011-08-14,24.85039345426731,summer
New York,2011-08-15,24.20484138891888,summer
New York,2011-08-16,15.054590049258334,summer
New York,2011-08-17,23.115950627286647,summer
New York,2011-08-18,25.926912480635067,summer
New York,2011-08-19,28.05183860779622,summer
New York,2011-08-20,17.616889563774105,summer
New York,2011-08-21,24.749547100625485,summer
New York,2011-08-22,23.838050595232662,summer
New York,2011-08-23,33.27835995453286,summer
New York,2011-08-24,21.86443660781756,summer
New York,2011-08-25,23.710135144719565,summer
New York,2011-08-26,24.807939432434456,summer
New York,2011-08-27,15.890768107077895,summer
New York,2011-08-28,21.174163956264625,summer
New York,2011-08-29,29.297092481433687,summer
New York,2011-08-30,17.403619127459763,summer
New York,2011-08-31,21.91083790066094,summer
New York,2011-09-01,18.19976170366539,autumn
New York,2011-09-02,9.765828271231019,autumn
New York,2011-09-03,14.17816904836849,autumn
New York,2011-09-04,9.328809337845401,autumn
New York,2011-09-05,19.247862832951814,autumn
New York,2011-09-06,15.143059686891384,autumn
New York,2011-09-07,12.855845256143384,autumn
New York,2011-09-08,14.804597112413148,autumn
New York,2011-09-09,12.037676508335867,autumn
New York,2011-09-10,14.403169984165274,autumn
New York,2011-09-11,16.088418453192283,autumn
New York,2011-09-12,9.701013580925999,autumn
New York,2011-09-13,12.572726588541826,autumn
New York,2011-09-14,9.666696024950369,autumn
New York,2011-09-15,9.28210147797845,autumn
New York,2011-09-16,13.560358071295626,autumn
New York,2011-09-17,19.238600337893082,autumn
New York,2011-09-18,15.447068069723219,autumn
New York,2011-09-19,19.982088417659085,autumn
New York,2011-09-20,10.11696093386254,autumn
New York,2011-09-21,14.96227538123201,autumn
New York,2011-09-22,11.758739850888134,autumn
New York,2011-09-23,8.330051987727899,autumn
New York,2011-09-24,18.020608191345357,autumn
New York,2011-09-25,13.932142234980141,autumn
New York,2011-09-26,14.763123476107923,autumn
New York,2011-09-27,23.314543734259395,autumn
New York,2011-09-28,19.483241775188183,autumn
New York,2011-09-29,13.643988600456566,autumn
New York,2011-09-30,18.74422688430791,autumn
New York,2011-10-01,18.144052778902093,autumn
New York,2011-10-02,6.66950992254786,autumn
New York,2011-10-03,16.105269503658445,autumn
New York,2011-10-04,18.875635180167684,autumn
New York,2011-10-05,16.151153080945683,autumn
New York,2011-10-06,13.025454146812201,autumn
New York,2011-10-07,15.420736656460601,autumn
New York,2011-10-08,16.564424254378565,autumn
New York,2011-10-09,16.45701142567893,autumn
New York,2011-10-10,30.608107389638413,autumn
New York,2011-10-11,12.866302531168479,autumn
New York,2011-10-12,21.50474870333253,autumn
New York,2011-10-13,9.563493015935016,autumn
